Rank,Year,Country,Elo,CONF,WCYEAR,WCPREVYEAR,WCQUALIFY,GDP,Population,GDPPER,FAVSPORT,GENPLAYERNUM,GENPLAYERYN,AVGAGE,MEDAGE,AGERANGE,AVGHEIGHT,MEDHEIGHT,AGECOUNT,HEIGHTCOUNT,Place,MaxRounds,Perf,PerfPer,1yrPopChg,1yrPopROC,4yrPopChg,4yrPopROC,5yrPopChg,5yrPopROC,8yrPopChg,8yrPopROC,10yrPopChg,10yrPopROC,1yrGDPChg,1yrGDPROC,4yrGDPChg,4yrGDPROC,5yrGDPChg,5yrGDPROC,8yrGDPChg,8yrGDPROC,10yrGDPChg,10yrGDPROC,1yrGDPPerChg,1yrGDPPerROC,4yrGDPPerChg,4yrGDPPerROC,5yrGDPPerChg,5yrGDPPerROC,8yrGDPPerChg,8yrGDPPerROC,10yrGDPPerChg,10yrGDPPerROC,1yrELOChg,1yrELOROC,4yrELOChg,4yrELOROC,5yrELOChg,5yrELOROC,8yrELOChg,8yrELOROC,10yrELOChg,10yrELOROC
73,1980,Japan,1494,AFC,0,0,0,1.10539E+12,116782000,9465.379714,0,0,0,.,.,.,.,.,.,.,.,.,.,.,912000,0.00787089,4011000,0.035567655,4842000,0.043255315,4842000,0.043255315,12437000,0.119191145,50373854236,0.047747181,5.19224E+11,0.88580331,5.83844E+11,1.119457635,7.87355E+11,2.475714442,8.92777E+11,4.199144894,360.2436173,0.03956488,4267.573017,0.821033422,4806.259599,1.03158096,6498.337718,2.190173825,7427.819813,3.645448562,24,0.016326531,28,0.019099591,14,0.009459459,5,0.003357958,-87,-0.055028463
73,1981,Japan,1485,AFC,0,1,0,1.21899E+12,117648000,10361.32306,0,0,0,.,.,.,.,.,.,.,.,.,.,.,866000,0.007415526,3785000,0.033241703,4877000,0.043246934,4877000,0.043246934,11951000,0.113068488,1.13603E+11,0.102772212,4.97577E+11,0.689726946,6.32827E+11,1.079611487,7.86906E+11,1.821193763,9.78837E+11,4.075909892,895.943344,0.09465477,4025.535431,0.635364641,5163.516361,0.993402922,6363.481938,1.591729573,8089.245256,3.560285325,-9,-0.006024096,36,0.02484472,19,0.012960437,27,0.018518519,-44,-0.028776978
63,1982,Japan,1534,AFC,1,0,0,1.13452E+12,118449000,9578.113803,0,0,0,.,.,.,.,.,.,.,.,.,.,.,801000,0.006808446,3551000,0.030905673,4586000,0.040276473,4586000,0.040276473,11261000,0.105058402,-84470933245,-0.069295898,1.20906E+11,0.119282139,4.13106E+11,0.5726358,6.54892E+11,1.365422236,8.16487E+11,2.567315578,-783.2092547,-0.075589695,756.2703115,0.085727015,3242.326177,0.511747926,5224.289448,1.199931146,6611.071807,2.228169273,49,0.032996633,120,0.084865629,85,0.058661146,57,0.03859174,45,0.030221625
76,1983,Japan,1482,AFC,0,0,0,1.24332E+12,119259000,10425.40682,0,0,0,.,.,.,.,.,.,.,.,.,.,.,810000,0.006838386,3389000,0.029248296,4361000,0.037955404,4361000,0.037955404,11180000,0.103442852,1.08806E+11,0.095904684,1.88311E+11,0.178492236,2.29711E+11,0.226626539,7.21782E+11,1.383938047,8.11241E+11,1.87751321,847.2930177,0.088461365,1320.270724,0.145002854,1603.563329,0.181771909,5766.286706,1.237634266,6427.565701,1.607759165,-52,-0.033898305,12,0.008163265,68,0.048090523,2,0.001351351,24,0.016460905
86,1984,Japan,1431,AFC,0,0,0,1.31838E+12,120018000,10984.86583,0,0,0,.,.,.,.,.,.,.,.,.,.,.,759000,0.0063643,3236000,0.02770975,4148000,0.03579874,4148000,0.03579874,9856000,0.089468238,75058034945,0.060368866,2.12996E+11,0.192688942,2.6337E+11,0.249636476,7.3222E+11,1.249176753,8.38756E+11,1.748770148,559.4590075,0.053663038,1519.486114,0.16053092,1879.729732,0.206447187,5787.059132,1.113365592,6631.041473,1.523038353,-51,-0.034412955,-63,-0.042168675,-39,-0.026530612,-35,-0.023874488,-46,-0.031144211
77,1985,Japan,1486,AFC,0,1,0,1.39889E+12,120754000,11584.64933,0,0,0,.,.,.,.,.,.,.,.,.,.,.,736000,0.006132413,3106000,0.026400789,3972000,0.034012091,3972000,0.034012091,8814000,0.07873861,80511117817,0.061068143,1.79904E+11,0.147584448,2.93507E+11,0.26552424,6.77481E+11,0.939104366,8.77351E+11,1.682225013,599.7834984,0.054600894,1223.326269,0.118066608,2119.269613,0.223896946,5248.8617,0.828446597,6925.529212,1.486445732,55,0.038434661,1,0.000673401,-8,-0.005354752,37,0.025534852,6,0.004054054
80,1986,Japan,1455,AFC,1,0,0,2.07895E+12,121492000,17111.85373,0,0,0,.,.,.,.,.,.,.,.,.,.,.,738000,0.006111599,3043000,0.025690382,3844000,0.032673739,3844000,0.032673739,8721000,0.077333712,6.80061E+11,0.486142052,9.44435E+11,0.832455131,8.59964E+11,0.705473507,1.06534E+12,1.051034299,1.49279E+12,2.546722295,5527.204406,0.47711452,7533.739929,0.78655778,6750.530675,0.651512421,8290.010241,0.939714046,11914.04704,2.292129687,-31,-0.020861373,-79,-0.051499348,-30,-0.02020202,41,0.028995757,-11,-0.007503411
77,1987,Japan,1486,AFC,0,0,0,2.53281E+12,122091000,20745.25209,0,0,0,.,.,.,.,.,.,.,.,.,.,.,599000,0.004930366,2832000,0.023746635,3642000,0.03074741,3642000,0.03074741,8228000,0.07226228,4.53855E+11,0.218309489,1.28948E+12,1.037127413,1.39829E+12,1.232497474,1.4778E+12,1.400738841,1.8114E+12,2.51090545,3633.398359,0.212332247,10319.84527,0.989874587,11167.13829,1.165901608,11640.116,1.278412082,14409.46447,2.274297264,31,0.021305842,4,0.002699055,-48,-0.031290743,16,0.010884354,37,0.025534852
99,1988,Japan,1372,AFC,0,0,0,3.07168E+12,122613000,25051.85432,0,0,0,.,.,.,.,.,.,.,.,.,.,.,522000,0.004275499,2595000,0.021621757,3354000,0.028123664,3354000,0.028123664,7715000,0.067146513,5.38874E+11,0.212757666,1.7533E+12,1.329889123,1.82836E+12,1.470541887,1.9663E+12,1.778832992,2.05807E+12,2.030432244,4306.602223,0.207594596,14066.98849,1.280578999,14626.44749,1.402961798,15586.4746,1.646682444,16230.01082,1.83975275,-114,-0.076716016,-59,-0.041229909,-110,-0.074224022,-122,-0.081659973,-42,-0.02970297
94,1989,Japan,1408,AFC,0,1,0,3.05491E+12,123116000,24813.29938,0,0,0,.,.,.,.,.,.,.,.,.,.,.,503000,0.004102338,2362000,0.019560429,3098000,0.025812795,3098000,0.025812795,7246000,0.0625356,-16768846916,-0.005459172,1.65602E+12,1.183808714,1.73653E+12,1.317169857,1.83593E+12,1.506104919,1.9999E+12,1.895619974,-238.5549371,-0.009522446,13228.65005,1.141911997,13828.43355,1.258862308,14451.97632,1.394800282,15708.16328,1.725198077,36,0.026239067,-78,-0.052489906,-23,-0.016072676,-77,-0.051851852,-62,-0.042176871
97,1990,Japan,1370,AFC,1,0,0,3.13282E+12,123537000,25359.34702,0,0,0,.,.,.,.,.,.,.,.,.,.,.,421000,0.003419539,2045000,0.016832384,2783000,0.023046856,2783000,0.023046856,6755000,0.057842818,77903486585,0.025501039,1.05386E+12,0.506920623,1.73392E+12,1.239498106,1.9983E+12,1.761364428,2.02743E+12,1.83413914,546.047642,0.022006249,8247.493288,0.481975443,13774.69769,1.189047446,15781.23322,1.647634758,15893.96731,1.679168484,-38,-0.026988636,-85,-0.058419244,-116,-0.078061911,-164,-0.106910039,-124,-0.082998661
102,1991,Japan,1375,AFC,0,0,0,3.58442E+12,123921000,28925.04158,0,0,0,.,.,.,.,.,.,.,.,.,.,.,384000,0.00310838,1830000,0.01498882,2429000,0.019993086,2429000,0.019993086,6273000,0.053320073,4.51602E+11,0.144152158,1.05161E+12,0.415195809,1.50547E+12,0.724146482,2.3411E+12,1.882934177,2.36543E+12,1.940486147,3565.694555,0.140606718,8179.789484,0.394296943,11813.18784,0.690351147,18499.63475,1.774476054,18563.71852,1.791635915,5,0.003649635,-111,-0.074697174,-80,-0.054982818,-107,-0.07219973,-110,-0.074074074
69,1992,Japan,1529,AFC,0,0,0,3.90881E+12,124229000,31464.54905,0,0,0,.,.,.,.,.,.,.,.,.,.,.,308000,0.002485454,1616000,0.013179679,2138000,0.017511528,2138000,0.017511528,5780000,0.048797373,3.24389E+11,0.090499824,8.37126E+11,0.272530221,1.376E+12,0.54327078,2.59043E+12,1.964854321,2.77429E+12,2.445348119,2539.507471,0.087796156,6412.694731,0.255976849,10719.29695,0.516710855,20479.68322,1.864354425,21886.43524,2.285046481,154,0.112,157,0.114431487,43,0.028936743,98,0.068483578,-5,-0.003259452
42,1993,Japan,1647,AFC,0,1,0,4.45414E+12,124536000,35765.91409,0,0,0,.,.,.,.,.,.,.,.,.,.,.,307000,0.002471243,1420000,0.011533838,1923000,0.015683492,1923000,0.015683492,5277000,0.044248233,5.45334E+11,0.139514197,1.39923E+12,0.458025867,1.38246E+12,0.450066253,3.05525E+12,2.184049595,3.21082E+12,2.582449417,4301.365042,0.136705123,10952.61471,0.441400982,10714.05977,0.427675318,24181.26476,2.087354056,25340.50727,2.43064925,118,0.077174624,239,0.169744318,275,0.200437318,161,0.108344549,165,0.111336032
56,1994,Japan,1603,AFC,1,0,0,4.90704E+12,124961000,39268.56687,0,0,0,.,.,.,.,.,.,.,.,.,.,.,425000,0.003412668,1424000,0.011526911,1845000,0.014985867,1845000,0.014985867,4943000,0.041185489,4.52896E+11,0.101679586,1.77422E+12,0.566334185,1.85213E+12,0.606277335,2.82809E+12,1.360341286,3.58866E+12,2.722017422,3502.65278,0.097932707,13909.21985,0.548484937,14455.26749,0.582561282,22156.71314,1.294816651,28283.70104,2.574788029,-44,-0.02671524,233,0.170072993,195,0.138494318,148,0.101718213,172,0.120195667
47,1995,Japan,1628,AFC,0,0,0,5.44912E+12,125439000,43440.36787,0,0,0,.,.,.,.,.,.,.,.,.,.,.,478000,0.003825193,1518000,0.01224974,1902000,0.015396197,1902000,0.015396197,4685000,0.038797887,5.42077E+11,0.110469242,1.8647E+12,0.520222571,2.3163E+12,0.739365935,2.91631E+12,1.151412611,4.05022E+12,2.895306717,4171.800999,0.106237669,14515.32629,0.501825598,18081.02085,0.712992367,22695.11578,1.093990841,31855.71854,2.749821565,25,0.015595758,253,0.184,258,0.188321168,142,0.095558546,142,0.095558546
28,1996,Japan,1746,AFC,0,0,0,4.83371E+12,125757000,38436.92631,0,0,0,.,.,.,.,.,.,.,.,.,.,.,318000,0.002535097,1528000,0.012299866,1836000,0.014815891,1836000,0.014815891,4265000,0.035105192,-6.15404E+11,-0.112936434,9.24903E+11,0.236620149,1.24929E+12,0.348534055,1.76203E+12,0.573636512,2.75476E+12,1.325070248,-5003.441556,-0.115179539,6972.377266,0.221594699,9511.884736,0.328846018,13385.072,0.534294661,21325.07258,1.24621639,118,0.072481572,217,0.141922825,371,0.269818182,374,0.272594752,291,0.2
25,1997,Japan,1758,AFC,0,1,0,4.41473E+12,126057000,35021.71909,0,0,0,.,.,.,.,.,.,.,.,.,.,.,300000,0.002385553,1521000,0.012213336,1828000,0.014714761,1828000,0.014714761,3966000,0.032483967,-4.1898E+11,-0.086678654,-39411033403,-0.008848173,5.05923E+11,0.129431579,1.35982E+12,0.445125003,1.88192E+12,0.743018754,-3415.20722,-0.088852246,-744.194997,-0.020807381,3557.170045,0.113053266,10208.41971,0.411409203,14276.467,0.688179972,12,0.006872852,111,0.067395264,229,0.149771092,350,0.248579545,272,0.183041723
38,1998,Japan,1696,AFC,1,0,1,4.03251E+12,126400000,31902.7671,0,0,0,25.40909091,25,14,1.777272727,1.78,22,22,5,5,0,0,343000,0.002720991,1439000,0.011515593,1864000,0.01496756,1864000,0.01496756,3787000,0.030885795,-3.82223E+11,-0.086578984,-8.7453E+11,-0.178219402,-4.21634E+11,-0.09466109,8.99692E+11,0.287183043,9.60827E+11,0.3128014,-3118.951996,-0.08905765,-7365.799773,-0.187574958,-3863.146993,-0.108011974,6543.420075,0.25802794,6850.91278,0.273469289,-62,-0.035267349,93,0.05801622,49,0.029751063,326,0.237956204,324,0.236151603
50,1999,Japan,1642,AFC,0,0,0,4.56208E+12,126631000,36026.55608,0,0,0,.,.,.,.,.,.,.,.,.,.,.,231000,0.001827532,1192000,0.009502627,1670000,0.01336417,1670000,0.01336417,3515000,0.02855031,5.29569E+11,0.13132493,-8.87037E+11,-0.162785566,-3.44961E+11,-0.070299122,9.77659E+11,0.272752279,1.50716E+12,0.493357448,4123.78898,0.129261169,-7413.811793,-0.170666414,-3242.010794,-0.082559947,7101.514499,0.245514409,11213.2567,0.451905106,-54,-0.031839623,14,0.008599509,39,0.024329382,267,0.194181818,234,0.166193182
19,2000,Japan,1811,AFC,0,0,0,4.88752E+12,126843000,38532.04088,0,0,0,.,.,.,.,.,.,.,.,.,.,.,212000,0.001674156,1086000,0.008635702,1404000,0.011192691,1404000,0.011192691,3306000,0.026761213,3.25441E+11,0.071336084,53807118538,0.011131634,-5.61597E+11,-0.103061967,9.7871E+11,0.250385752,1.7547E+12,0.56010346,2505.4848,0.069545498,95.11456338,0.002474562,-4908.326993,-0.112989996,7067.491829,0.224617611,13172.69385,0.519441366,169,0.102923264,65,0.03722795,183,0.112407862,282,0.184434271,441,0.32189781
13,2001,Japan,1867,AFC,0,1,0,4.30354E+12,127149000,33846.46564,0,0,0,.,.,.,.,.,.,.,.,.,.,.,306000,0.002412431,1092000,0.008662748,1392000,0.011068966,1392000,0.011068966,3228000,0.026048854,-5.83975E+11,-0.119482977,-1.11189E+11,-0.025185801,-5.30168E+11,-0.109681384,-1.506E+11,-0.033811125,7.19124E+11,0.200624973,-4685.575234,-0.121602052,-1175.25345,-0.033557846,-4590.46067,-0.119428402,-1919.448447,-0.053666976,4921.424066,0.170144062,56,0.030922142,109,0.062002275,121,0.06930126,220,0.133576199,492,0.357818182
19,2002,Japan,1809,AFC,1,0,1,4.11512E+12,127445000,32289.35054,0,0,0,25.34782609,25,12,1.786086957,1.8,23,23,4,5,1,0.2,296000,0.002327977,1045000,0.008267405,1388000,0.011010892,1388000,0.011010892,3216000,0.025887675,-1.88428E+11,-0.043784372,82606518197,0.020485138,-2.99617E+11,-0.067867428,-7.91923E+11,-0.161385113,2.06307E+11,0.052779962,-1557.115105,-0.04600525,386.5834406,0.012117552,-2732.368556,-0.078019259,-6979.216333,-0.177730355,824.8014898,0.026213676,-58,-0.031065881,113,0.066627358,51,0.029010239,206,0.128509046,280,0.183126226
26,2003,Japan,1779,AFC,0,0,0,4.44566E+12,127718000,34808.39092,0,0,0,.,.,.,.,.,.,.,.,.,.,.,273000,0.002142101,1087000,0.008583996,1318000,0.010427215,1318000,0.010427215,3182000,0.025550845,3.30542E+11,0.080323804,-1.16421E+11,-0.025519233,4.13148E+11,0.102454386,-1.00346E+12,-0.184150636,-8485805725,-0.001905149,2519.040382,0.078014588,-1218.165157,-0.033812978,2905.623822,0.091077486,-8631.97695,-0.198708652,-957.523171,-0.026771947,-30,-0.016583748,137,0.083434836,83,0.048938679,151,0.092751843,132,0.080145719
16,2004,Japan,1847,AFC,0,0,0,4.81515E+12,127761000,37688.72234,0,0,0,.,.,.,.,.,.,.,.,.,.,.,43000,0.000336679,918000,0.007237293,1130000,0.008923565,1130000,0.008923565,2800000,0.022406991,3.69491E+11,0.083112731,-72370806383,-0.014807267,2.5307E+11,0.055472525,-18563687845,-0.003840462,-91890530108,-0.018726267,2880.331418,0.082748192,-843.3185394,-0.021886163,1662.166261,0.046137251,-748.203976,-0.01946576,-1579.844533,-0.040231785,68,0.038223721,36,0.01987852,205,0.124847747,101,0.057846506,244,0.152214598
22,2005,Japan,1812,AFC,0,1,0,4.75541E+12,127773000,37217.64873,0,0,0,.,.,.,.,.,.,.,.,.,.,.,12000,9.39254E-05,624000,0.004907628,930000,0.007331898,930000,0.007331898,2334000,0.018606653,-59738223450,-0.012406309,4.51866E+11,0.104998658,-1.32109E+11,-0.027029872,3.40678E+11,0.077168381,-6.93706E+11,-0.127306087,-471.073608,-0.01249906,3371.183086,0.099602219,-1314.392147,-0.034111667,2195.929636,0.062701937,-6222.71914,-0.143247386,-35,-0.018949648,-55,-0.029459025,1,0.000552181,54,0.030716724,184,0.113022113
40,2006,Japan,1731,AFC,1,0,1,4.53038E+12,127854000,35433.98896,0,0,0,27.17391304,27,8,1.784347826,1.78,23,23,5,5,0,0,81000,0.000633937,409000,0.003209228,705000,0.005544676,705000,0.005544676,2097000,0.016675016,-2.25033E+11,-0.047321551,4.15261E+11,0.100911109,2.26833E+11,0.052708408,4.97867E+11,0.123463424,-3.03335E+11,-0.062754108,-1783.659764,-0.047925106,3144.638428,0.097389337,1587.523322,0.046903666,3531.221868,0.110687009,-3002.937348,-0.078126365,-81,-0.044701987,-78,-0.043117745,-136,-0.072844135,35,0.020636792,-15,-0.008591065
24,2007,Japan,1782,AFC,0,0,0,4.51526E+12,128001000,35275.22843,0,0,0,.,.,.,.,.,.,.,.,.,.,.,147000,0.001149749,283000,0.002215819,556000,0.004362666,556000,0.004362666,1944000,0.015421595,-15112710540,-0.003335861,69606443209,0.015657174,4.00148E+11,0.097238622,-46814307905,-0.010261618,1.00532E+11,0.022771858,-158.7605325,-0.004480459,466.8375136,0.013411637,2985.877895,0.092472529,-751.3276438,-0.020854828,253.5093396,0.007238632,51,0.029462738,3,0.001686341,-27,-0.014925373,140,0.085261876,24,0.013651877
24,2008,Japan,1776,AFC,0,0,0,5.03791E+12,128063000,39339.29757,0,0,0,.,.,.,.,.,.,.,.,.,.,.,62000,0.000484371,302000,0.002363789,345000,0.002701264,345000,0.002701264,1663000,0.013156646,5.22644E+11,0.115750461,2.2276E+11,0.046262248,5.9225E+11,0.133219961,1.50389E+11,0.030769964,1.0054E+12,0.249323316,4064.069142,0.115210286,1650.575237,0.043794937,4530.906656,0.130167081,807.2566979,0.020950271,7436.530478,0.233099858,-6,-0.003367003,-71,-0.038440715,-3,-0.001686341,-35,-0.019326339,80,0.047169811
20,2009,Japan,1789,AFC,0,1,0,5.23138E+12,128047000,40855.17564,0,0,0,.,.,.,.,.,.,.,.,.,.,.,-16000,-0.000124939,274000,0.002144428,286000,0.002238555,286000,0.002238555,1416000,0.011182096,1.93474E+11,0.038403677,4.75972E+11,0.10009063,4.16234E+11,0.086442565,9.27838E+11,0.215598669,6.69304E+11,0.146710278,1515.878062,0.03853343,3637.526908,0.097736612,3166.4533,0.084015936,7008.709994,0.207073615,4828.61956,0.134029452,13,0.00731982,-23,-0.012693157,-58,-0.031402274,-78,-0.041778254,147,0.08952497
18,2010,Japan,1787,AFC,1,0,1,5.7001E+12,128070000,44507.67639,0,0,0,27.69565217,28,13,1.787391304,1.78,23,23,4,5,1,0.2,23000,0.000179622,216000,0.001689427,297000,0.002324435,297000,0.002324435,1227000,0.009673376,4.68715E+11,0.089596856,1.16972E+12,0.258195031,9.44687E+11,0.198655291,1.58498E+12,0.385160887,8.12578E+11,0.166255792,3652.50075,0.089401176,9073.687422,0.256072988,7290.027658,0.195875557,12218.32585,0.378401103,5975.635511,0.155082248,-2,-0.001117943,56,0.032351242,-25,-0.013796909,-22,-0.012161415,-24,-0.013252347
18,2011,Japan,1802,AFC,0,0,0,6.15746E+12,127833000,48167.99727,0,0,0,.,.,.,.,.,.,.,.,.,.,.,-237000,-0.00185055,-168000,-0.00131249,-21000,-0.00016425,-21000,-0.00016425,684000,0.005379515,4.57361E+11,0.080237475,1.6422E+12,0.363698533,1.62708E+12,0.359149424,1.7118E+12,0.385050199,1.85392E+12,0.430788026,3660.320883,0.082240215,12892.76884,0.365490726,12734.0083,0.359372701,13359.60635,0.383804192,14321.53163,0.423132264,15,0.008393956,20,0.011223345,71,0.041016753,23,0.012928612,-65,-0.034815212
20,2012,Japan,1820,AFC,0,0,0,6.20321E+12,127629000,48603.47665,0,0,0,.,.,.,.,.,.,.,.,.,.,.,-204000,-0.001595832,-434000,-0.003388957,-372000,-0.002906227,-372000,-0.002906227,184000,0.00144376,45753526510,0.007430585,1.1653E+12,0.231307231,1.68795E+12,0.373831611,1.38806E+12,0.288270271,2.0881E+12,0.507421103,435.4793813,0.009040845,9264.179077,0.235494268,13328.24822,0.377835915,10914.75431,0.289602662,16314.12611,0.505247886,18,0.009988901,44,0.024774775,38,0.021324355,-27,-0.0146183,11,0.006080708
25,2013,Japan,1765,AFC,0,1,0,5.15572E+12,127445000,40454.44746,0,0,0,.,.,.,.,.,.,.,.,.,.,.,-184000,-0.001441679,-602000,-0.004701399,-618000,-0.00482575,-618000,-0.00482575,-273000,-0.002137522,-1.0475E+12,-0.168863466,-75665618323,-0.01446379,1.17809E+11,0.023384425,4.00306E+11,0.08417915,7.10059E+11,0.159719658,-8149.029192,-0.167663504,-400.7281776,-0.009808505,1115.149885,0.02834697,3236.79873,0.086969458,5646.05654,0.162203894,-55,-0.03021978,-24,-0.013415316,-11,-0.006193694,-47,-0.02593819,-14,-0.00786959
28,2014,Japan,1729,AFC,1,0,1,4.85041E+12,127276000,38109.41211,0,0,0,26.7826087,27,11,1.77,1.77,23,23,5,5,0,0,-169000,-0.001326062,-794000,-0.006199735,-771000,-0.006021227,-771000,-0.006021227,-485000,-0.003796151,-3.05304E+11,-0.0592165,-8.49685E+11,-0.149064904,-3.80969E+11,-0.072823795,3.20036E+11,0.07064231,35264681676,0.007323695,-2345.035345,-0.057967306,-6398.264273,-0.143756421,-2745.763523,-0.067207238,2675.423149,0.07550443,420.6897766,0.011162219,-36,-0.020396601,-58,-0.032456631,-60,-0.03353829,-2,-0.001155402,-118,-0.063887385
31,2015,Japan,1749,AFC,0,0,0,4.39498E+12,127141000,34567.74568,0,0,0,.,.,.,.,.,.,.,.,.,.,.,-135000,-0.001060687,-692000,-0.005413313,-929000,-0.007253846,-929000,-0.007253846,-632000,-0.004946272,-4.55436E+11,-0.093896279,-1.76248E+12,-0.286235227,-1.30512E+12,-0.228964543,-1.20287E+11,-0.026640025,-3.60433E+11,-0.07579427,-3541.666437,-0.092934166,-13600.25159,-0.282350365,-9939.930711,-0.223330704,-707.4827562,-0.020056079,-2649.903053,-0.071200174,20,0.01156738,-53,-0.029411765,-38,-0.021264689,-33,-0.018518519,-63,-0.034768212
30,2016,Japan,1754,AFC,0,0,0,4.94927E+12,126994511,38972.34064,0,0,0,.,.,.,.,.,.,.,.,.,.,.,-146489,-0.001152178,-634489,-0.004971354,-838489,-0.006559253,-838489,-0.006559253,-859489,-0.006722426,5.54296E+11,0.126120226,-1.25394E+12,-0.202143592,-1.20819E+12,-0.196215052,-88635123121,-0.017593635,4.18896E+11,0.092463849,4404.594964,0.127419213,-9631.136011,-0.198157347,-9195.656629,-0.190908013,-366.956934,-0.009327999,3538.351675,0.09985756,5,0.002858776,-66,-0.036263736,-48,-0.02663707,-22,-0.012387387,23,0.013287117
41,2017,Japan,1707,AFC,0,1,0,4.87214E+12,126785797,38428.09732,0,0,0,.,.,.,.,.,.,.,.,.,.,.,-208714,-0.001643488,-659203,-0.005172451,-843203,-0.006606672,-843203,-0.006606672,-1215203,-0.009493699,-77136396486,-0.015585398,-2.8358E+11,-0.05500304,-1.33108E+12,-0.214578501,-3.59246E+11,-0.068671277,3.56872E+11,0.079036883,-544.2433223,-0.013964861,-2026.350141,-0.050089675,-10175.37933,-0.209354969,-2427.078319,-0.059406875,3152.868886,0.08937912,-47,-0.026795895,-58,-0.03286119,-113,-0.062087912,-82,-0.045835662,-75,-0.042087542
45,2018,Japan,1700,AFC,1,0,1,.,.,.,0,0,0,28.08695652,28,12,1.782173913,1.78,23,23,4,5,1,0.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-7,-0.004100762,-29,-0.016772701,-65,-0.036827195,-87,-0.048684947,-76,-0.042792793
100,1997,Jordan,1426,AFC,0,1,0,7246188575,4832267,1499.542259,1,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
102,1998,Jordan,1425,AFC,1,0,0,7912327362,4927912,1605.614581,1,0,0,.,.,.,.,.,.,.,.,.,.,.,95645,0.019792987,.,.,.,.,.,.,.,.,666138787,0.091929541,.,.,.,.,.,.,.,.,106.0723218,0.070736467,.,.,.,.,.,.,.,.,-1,-0.000701262,.,.,.,.,.,.,.,.
91,1999,Jordan,1459,AFC,0,0,0,8149106065,5014899,1624.9791,1,0,0,.,.,.,.,.,.,.,.,.,.,.,86987,0.017651898,.,.,.,.,.,.,.,.,236778702.4,0.029925291,.,.,.,.,.,.,.,.,19.36451897,0.012060503,.,.,.,.,.,.,.,.,34,0.023859649,.,.,.,.,.,.,.,.
92,2000,Jordan,1440,AFC,0,0,0,8460424401,5103130,1657.889256,1,0,0,.,.,.,.,.,.,.,.,.,.,.,88231,0.017593774,.,.,.,.,.,.,.,.,311318335.7,0.038202759,.,.,.,.,.,.,.,.,32.91015606,0.020252664,.,.,.,.,.,.,.,.,-19,-0.013022618,.,.,.,.,.,.,.,.
112,2001,Jordan,1387,AFC,0,1,0,8975689845,5193482,1728.260509,1,0,0,.,.,.,.,.,.,.,.,.,.,.,90352,0.017705212,361215,0.074750629,.,.,.,.,.,.,515265444.3,0.060903026,1729501269,0.238677375,.,.,.,.,.,.,70.3712527,0.042446293,228.7182496,0.152525378,.,.,.,.,.,.,-53,-0.036805556,-39,-0.027349229,.,.,.,.,.,.
69,2002,Jordan,1527,AFC,1,0,0,9582453032,5287488,1812.288374,1,0,0,.,.,.,.,.,.,.,.,.,.,.,94006,0.018100766,359576,0.072967212,455221,0.094204439,.,.,.,.,606763187.6,0.06760073,1670125670,0.21107894,2336264457,0.32241287,.,.,.,.,84.02786544,0.048619907,206.6737932,0.12871943,312.746115,0.208561055,.,.,.,.,140,0.100937275,102,0.071578947,101,0.070827489,.,.,.,.
62,2003,Jordan,1582,AFC,0,0,0,10195660790,5396774,1889.213962,1,0,0,.,.,.,.,.,.,.,.,.,.,.,109286,0.020668794,381875,0.076148094,468862,0.09514415,.,.,.,.,613207757.4,0.063992775,2046554725,0.251138555,2283333427,0.288579241,.,.,.,.,76.92558742,0.042446659,264.2348616,0.16260816,283.5993806,0.176629799,.,.,.,.,55,0.036018337,123,0.084304318,157,0.110175439,.,.,.,.
67,2004,Jordan,1579,AFC,0,0,0,11411390409,5535595,2061.456882,1,0,0,.,.,.,.,.,.,.,.,.,.,.,138821,0.02572296,432465,0.084745049,520696,0.103829808,.,.,.,.,1215729619,0.119239905,2950966008,0.348796451,3262284344,0.400324197,.,.,.,.,172.2429202,0.091171738,403.5676257,0.243422547,436.4777818,0.268605167,.,.,.,.,-3,-0.001896334,139,0.096527778,120,0.082248115,.,.,.,.
72,2005,Jordan,1541,AFC,0,1,0,12588665303,5714111,2203.083787,1,0,0,.,.,.,.,.,.,.,.,.,.,.,178516,0.032248747,520629,0.100246617,610981,0.119726717,610981,0.119726717,-121071686,-0.954930985,1177274894,0.103166648,3612975458,0.402529,4128240903,0.48794726,5342476728,0.73728094,.,.,141.6269053,0.068702337,474.8232783,0.274740571,545.194531,0.328848582,703.5415279,0.469170858,.,.,-38,-0.024065864,154,0.111031002,101,0.070138889,115,0.080645161,.,.
